datetime,zone1,zone2,zone3,zone4
2020-12-31 12:06:39,2,2,0,2
2020-12-31 12:08:00,2,2,0,2
2020-12-31 12:09:32,2,2,0,2
2020-12-31 12:10:44,2,0,0,3
2020-12-31 12:11:59,0,0,0,3
2020-12-31 12:14:02,2,0,0,4
2020-12-31 12:15:17,2,0,0,4
2020-12-31 12:16:28,2,0,0,7
2020-12-31 12:17:38,2,0,0,7
2020-12-31 12:19:26,4,0,0,5
2020-12-31 12:20:38,2,0,0,6
2020-12-31 12:21:49,0,0,0,4
2020-12-31 12:23:00,0,0,0,4
2020-12-31 12:24:09,0,0,0,2
2020-12-31 12:26:29,2,0,0,3
2020-12-31 12:28:13,2,0,0,4
2020-12-31 12:29:47,0,0,0,7
2020-12-31 12:30:58,0,0,0,5
2020-12-31 12:32:08,2,0,0,4
2020-12-31 12:33:22,0,0,0,3
2020-12-31 12:35:55,0,0,0,2
2020-12-31 12:37:18,2,0,0,2
2020-12-31 12:39:00,0,0,0,2
2020-12-31 12:41:10,2,0,2,2
2020-12-31 12:44:29,0,2,0,2
2020-12-31 12:48:07,0,0,2,3
2020-12-31 13:11:58,2,0,0,2
2020-12-31 13:13:54,2,0,0,3
2020-12-31 13:18:07,3,0,0,4
2020-12-31 13:19:23,2,0,0,8
2020-12-31 13:20:33,2,0,0,5
2020-12-31 13:21:43,2,0,0,6
2020-12-31 13:23:44,2,2,0,7
2020-12-31 13:25:22,3,0,0,8
2020-12-31 13:27:03,2,2,0,10
2020-12-31 13:28:33,2,0,0,10
2020-12-31 13:30:13,2,0,0,5
2020-12-31 13:31:27,2,0,0,9
2020-12-31 13:32:37,2,0,0,7
2020-12-31 13:33:47,3,0,0,6
2020-12-31 13:34:55,2,2,0,9
2020-12-31 13:36:09,2,0,0,11
2020-12-31 13:37:19,2,0,0,9
2020-12-31 13:38:57,2,0,0,6
2020-12-31 13:40:19,2,3,0,9
2020-12-31 13:42:19,2,2,0,7
2020-12-31 13:43:35,2,2,0,11
2020-12-31 13:44:51,2,2,0,5
2020-12-31 13:46:39,2,2,2,9
2020-12-31 13:47:55,2,3,0,11
2020-12-31 13:49:07,2,3,0,12
2020-12-31 13:50:19,0,2,0,4
2020-12-31 13:51:36,2,3,0,7
2020-12-31 13:52:56,2,2,0,7
2020-12-31 13:54:30,2,2,0,8
2020-12-31 13:55:51,3,2,2,6
2020-12-31 13:57:30,3,2,0,4
2020-12-31 13:58:57,2,4,0,8
2020-12-31 14:00:20,2,2,2,5
2020-12-31 14:01:35,2,3,0,2
2020-12-31 14:03:14,4,3,0,8
2020-12-31 14:04:55,0,4,0,10
2020-12-31 14:06:44,2,5,0,10
2020-12-31 14:08:51,2,6,0,7
2020-12-31 14:16:48,0,3,0,4
2020-12-31 14:18:34,2,2,0,5
2020-12-31 14:20:19,0,2,0,5
2020-12-31 14:22:03,2,2,0,3
2020-12-31 14:23:49,0,2,0,2
2020-12-31 14:25:36,2,2,0,2
2020-12-31 14:27:39,2,2,0,3
2020-12-31 14:29:32,2,2,0,3
2020-12-31 14:35:16,0,0,0,6
2020-12-31 14:37:25,0,0,0,7
2020-12-31 14:43:59,0,0,0,10
2020-12-31 14:46:26,0,0,0,7
2020-12-31 14:48:24,0,0,0,7
2020-12-31 14:50:11,0,0,0,6
2020-12-31 14:51:55,0,0,0,7
2020-12-31 14:53:45,0,0,0,4
2020-12-31 14:55:34,2,0,0,7
2020-12-31 14:57:15,0,0,0,5
2020-12-31 14:59:16,0,0,3,5
2020-12-31 15:44:05,2,2,0,4
2020-12-31 15:46:32,0,2,0,3
2020-12-31 15:48:13,2,4,0,5
2020-12-31 15:50:18,2,3,0,4
2020-12-31 15:52:04,2,2,0,3
2020-12-31 15:53:25,2,2,0,4
2020-12-31 15:54:57,2,0,0,6
2020-12-31 15:56:57,2,2,0,4
2020-12-31 15:58:41,0,2,0,2
2020-12-31 15:59:50,0,2,0,7
2020-12-31 16:01:03,0,0,0,5
2020-12-31 16:02:15,0,2,0,5
2020-12-31 16:03:31,0,2,0,7
2020-12-31 16:04:40,0,2,0,6
2020-12-31 16:05:56,0,3,0,3
2020-12-31 16:07:12,2,2,0,4
2020-12-31 16:08:22,2,2,0,4
2020-12-31 16:09:31,2,4,0,4
2020-12-31 16:10:41,2,3,0,4
2020-12-31 16:12:12,2,2,2,5
2020-12-31 16:13:24,2,2,0,2
2020-12-31 16:14:40,2,2,0,3
2020-12-31 16:16:26,2,2,0,2
2020-12-31 16:17:37,2,0,0,2
2020-12-31 16:21:09,2,0,0,2
2020-12-31 16:24:15,2,0,0,2
2020-12-31 16:25:28,2,2,0,2
2020-12-31 16:26:39,2,0,0,2
2020-12-31 16:27:55,2,0,0,9
2020-12-31 16:29:35,2,0,0,5
2020-12-31 16:30:54,0,0,0,4
2020-12-31 16:32:31,2,0,0,6
2020-12-31 16:33:46,3,0,0,5
2020-12-31 16:35:06,2,2,0,7
2020-12-31 16:36:39,0,0,0,8
2020-12-31 16:37:55,2,0,0,6
2020-12-31 16:39:04,2,2,0,5
2020-12-31 16:40:18,2,0,0,7
2020-12-31 16:41:34,2,0,0,5
2020-12-31 16:43:31,2,0,0,9
2020-12-31 16:44:43,3,0,0,13
2020-12-31 16:46:22,0,0,0,12
2020-12-31 16:47:37,2,0,0,5
2020-12-31 16:49:40,0,2,0,3
2020-12-31 16:51:14,0,4,0,3
2020-12-31 16:52:29,0,4,0,5
2020-12-31 16:53:41,0,3,0,3
2020-12-31 16:55:16,0,3,0,5
2020-12-31 16:56:28,2,2,0,3
2020-12-31 16:57:49,0,0,0,3
2020-12-31 16:59:05,0,0,0,3
2020-12-31 17:00:19,2,0,0,2
2020-12-31 17:01:56,0,0,0,2
2020-12-31 17:03:18,2,0,0,2
2020-12-31 17:04:44,0,0,0,2
2020-12-31 17:05:57,2,0,0,2
2020-12-31 17:09:49,2,0,0,8
2020-12-31 17:11:29,0,0,0,8
2020-12-31 17:12:47,0,3,0,3
2020-12-31 17:14:19,0,2,0,2
2020-12-31 17:16:07,3,2,0,2
2020-12-31 17:17:47,2,2,0,2
2020-12-31 17:19:21,0,2,0,2
2020-12-31 17:20:36,0,2,0,2
2020-12-31 17:23:02,0,0,0,2
2020-12-31 17:24:56,0,2,0,2
2020-12-31 17:26:49,0,0,0,4
2020-12-31 17:28:27,0,0,0,4
2020-12-31 17:29:43,0,0,0,5
2020-12-31 17:31:08,2,0,0,3
2020-12-31 17:32:35,0,2,0,2
2020-12-31 17:34:42,0,0,0,3
2020-12-31 17:36:32,2,2,0,9
2020-12-31 17:38:07,2,2,0,9
2020-12-31 17:39:46,0,2,2,8
2020-12-31 17:42:07,2,2,0,9
2020-12-31 17:43:43,2,2,0,11
2020-12-31 17:45:42,2,0,0,11
2020-12-31 17:47:31,0,0,2,11
2020-12-31 17:49:12,0,0,0,15
2020-12-31 17:51:03,2,0,0,11
2020-12-31 17:53:40,0,0,0,10
2020-12-31 17:55:15,2,0,0,9
2020-12-31 17:58:56,0,3,2,4
2020-12-31 18:00:22,2,2,0,9
2020-12-31 18:01:41,3,2,0,8
2020-12-31 18:03:04,3,3,0,13
2020-12-31 18:04:50,4,4,0,8
2020-12-31 18:06:01,2,3,0,8
2020-12-31 18:07:13,3,3,0,11
2020-12-31 18:08:29,4,4,0,11
2020-12-31 18:10:12,4,3,0,12
2020-12-31 18:11:22,4,3,0,11
2020-12-31 18:12:31,2,2,0,8
2020-12-31 18:13:43,3,4,0,6
2020-12-31 18:14:55,2,2,2,7
2020-12-31 18:16:34,3,3,0,10
2020-12-31 18:18:00,2,5,0,9
2020-12-31 18:19:15,3,2,0,12
2020-12-31 18:20:30,3,2,0,6
2020-12-31 18:21:40,2,4,0,12
2020-12-31 18:22:51,2,2,0,11
2020-12-31 18:24:02,4,6,0,11
2020-12-31 18:25:14,2,3,0,14
2020-12-31 18:26:25,2,7,0,15
2020-12-31 18:27:38,3,3,0,14
2020-12-31 18:29:28,3,3,0,7
2020-12-31 18:30:37,3,2,2,5
2020-12-31 18:34:26,3,2,0,6
2020-12-31 18:36:07,2,2,2,5
2020-12-31 18:37:20,0,2,2,8
2020-12-31 18:38:29,0,2,0,9
2020-12-31 18:39:42,0,2,0,7
2020-12-31 18:41:30,2,2,0,9
2020-12-31 18:43:50,2,5,2,7
2020-12-31 18:45:03,2,2,0,6
2020-12-31 18:46:15,2,2,0,7
2020-12-31 18:47:50,0,2,0,8
2020-12-31 18:49:04,2,2,0,6
2020-12-31 18:50:15,2,2,0,4
2020-12-31 18:51:28,2,2,2,5
2020-12-31 18:53:15,2,2,2,4
2020-12-31 18:54:25,2,2,0,5
2020-12-31 18:55:55,2,2,0,4
2020-12-31 18:57:32,3,2,0,5
2020-12-31 18:59:09,2,2,2,7
2020-12-31 19:00:27,2,2,0,5
2020-12-31 19:01:47,2,4,0,6
2020-12-31 19:03:11,3,2,0,4
2020-12-31 19:04:57,2,2,0,5
2020-12-31 19:06:07,3,2,0,6
2020-12-31 19:07:20,2,2,0,3
2020-12-31 19:08:37,2,2,2,5
2020-12-31 19:09:57,2,2,0,6
2020-12-31 19:11:20,2,2,0,3
2020-12-31 19:12:57,2,2,0,4
2020-12-31 19:14:28,3,2,0,4
2020-12-31 19:15:44,5,2,0,5
2020-12-31 19:16:59,3,2,0,5
2020-12-31 19:18:21,3,2,0,4
2020-12-31 19:19:52,2,2,0,4
2020-12-31 19:21:15,3,3,0,4
2020-12-31 19:22:25,3,2,0,5
2020-12-31 19:23:40,3,2,0,5
2020-12-31 19:24:56,4,3,0,4
2020-12-31 19:26:34,2,3,0,6
2020-12-31 19:27:50,2,4,0,6
2020-12-31 19:29:11,2,4,0,4
2020-12-31 19:30:31,3,3,0,4
2020-12-31 19:31:50,4,4,0,4
2020-12-31 19:33:27,2,2,0,4
2020-12-31 19:34:58,2,2,0,4
2020-12-31 19:36:17,5,2,0,10
2020-12-31 19:37:48,2,2,0,4
2020-12-31 19:39:08,2,3,0,4
2020-12-31 19:40:29,2,3,0,4
2020-12-31 19:42:10,3,2,0,4
2020-12-31 19:43:39,3,2,0,5
2020-12-31 19:45:14,2,2,0,5
2020-12-31 19:47:15,2,2,0,4
2020-12-31 19:54:44,2,0,0,4
2020-12-31 19:56:47,2,0,0,4
2020-12-31 19:58:19,2,0,0,7
2020-12-31 20:00:12,4,0,0,6
2020-12-31 20:02:27,2,2,0,6
2020-12-31 20:04:05,2,2,0,4
2020-12-31 20:05:25,2,2,0,4
2020-12-31 20:06:50,2,2,0,5
2020-12-31 20:38:21,3,2,0,3
2020-12-31 20:39:56,4,2,0,4
2020-12-31 20:41:11,4,0,0,4
2020-12-31 20:42:18,6,2,0,4
2020-12-31 20:43:27,5,0,0,2
2020-12-31 20:44:38,3,0,0,2
2020-12-31 20:45:48,4,2,0,2
2020-12-31 20:47:22,3,2,0,2
2020-12-31 20:48:37,7,2,0,4
2020-12-31 20:49:48,5,2,0,2
2020-12-31 20:50:59,5,2,0,4
2020-12-31 20:52:08,6,2,0,2
2020-12-31 20:53:15,4,2,0,3
2020-12-31 20:54:27,5,2,0,2
2020-12-31 20:56:34,5,2,0,2
2020-12-31 20:57:51,5,2,0,4
2020-12-31 20:59:01,6,2,0,2
2020-12-31 21:00:13,2,2,0,4
2020-12-31 21:01:32,3,2,0,3
2020-12-31 21:02:43,3,0,0,3
2020-12-31 21:03:57,3,2,0,2
2020-12-31 21:05:11,4,2,0,0
2020-12-31 21:06:22,7,2,0,2
2020-12-31 21:07:33,5,2,0,0
2020-12-31 21:08:44,4,2,0,0
2020-12-31 21:10:19,8,2,0,3
2020-12-31 21:12:32,5,0,0,2
2020-12-31 21:13:53,5,2,0,2
2020-12-31 21:15:33,4,2,0,2
2020-12-31 21:16:46,5,0,2,2
2020-12-31 21:17:57,5,2,0,2
2020-12-31 21:19:09,4,0,0,2
2020-12-31 21:20:25,3,2,0,2
2020-12-31 21:22:24,5,2,0,2
2020-12-31 21:23:48,6,2,0,2
2020-12-31 21:25:00,8,0,0,2
2020-12-31 21:26:14,5,2,0,2
2020-12-31 21:27:51,5,2,0,2
2020-12-31 21:29:10,8,2,0,3
2020-12-31 21:30:22,3,2,2,2
2020-12-31 21:31:42,5,2,0,2
2020-12-31 21:33:45,4,2,0,6
2020-12-31 21:34:59,4,2,0,4
2020-12-31 21:36:45,4,0,0,4
2020-12-31 21:38:17,5,2,0,4
2020-12-31 21:39:30,4,2,0,5
2020-12-31 21:40:43,5,0,0,4
2020-12-31 21:42:25,6,0,0,4
2020-12-31 21:43:37,3,2,0,4
2020-12-31 21:45:33,4,0,2,4
2020-12-31 21:46:46,3,0,0,4
2020-12-31 21:48:32,3,0,0,4
2020-12-31 21:49:47,3,2,0,7
2020-12-31 21:50:58,4,0,0,4
2020-12-31 21:52:44,6,0,0,7
2020-12-31 21:55:31,4,2,0,4
2020-12-31 21:56:44,5,2,0,6
2020-12-31 21:58:28,3,3,0,6
2020-12-31 21:59:41,3,0,0,2
2020-12-31 22:00:53,2,0,0,4
2020-12-31 22:02:48,4,0,2,5
2020-12-31 22:04:01,4,2,0,2
2020-12-31 22:05:15,4,2,2,2
2020-12-31 22:06:57,2,2,0,4
2020-12-31 22:08:39,2,2,0,4
2020-12-31 22:10:22,4,0,0,2
2020-12-31 22:12:12,2,0,0,4
2020-12-31 22:13:31,2,0,0,2
2020-12-31 22:14:53,4,0,0,2
2020-12-31 22:16:45,3,0,0,4
2020-12-31 22:18:13,0,0,0,4
2020-12-31 22:20:07,3,0,0,6
2020-12-31 22:23:20,0,0,0,4
2020-12-31 22:24:34,2,0,0,6
2020-12-31 22:25:53,3,2,0,8
2020-12-31 22:27:17,2,0,0,6
2020-12-31 22:28:37,2,0,0,4
2020-12-31 22:30:29,2,0,0,4
2020-12-31 22:31:52,2,0,0,8
2020-12-31 22:33:23,2,0,0,5
2020-12-31 22:34:53,2,0,0,4
2020-12-31 22:39:21,0,2,0,2
2020-12-31 22:42:08,2,0,0,2
2020-12-31 22:44:13,0,2,0,4
2020-12-31 22:46:04,3,0,0,3
2020-12-31 22:47:57,2,0,0,3
2020-12-31 22:57:42,0,2,0,5
2020-12-31 22:59:39,2,2,0,7
2020-12-31 23:01:08,0,2,0,5
2020-12-31 23:03:16,0,4,3,6
2020-12-31 23:04:48,2,2,2,2
2020-12-31 23:05:57,0,2,0,2
2020-12-31 23:07:06,0,2,0,2
2020-12-31 23:08:14,2,2,0,2
2020-12-31 23:09:22,2,2,0,2
2020-12-31 23:10:31,0,2,0,2
2020-12-31 23:11:42,0,2,0,4
2020-12-31 23:12:50,0,2,0,2
2020-12-31 23:13:59,0,2,0,2
2020-12-31 23:15:07,0,2,0,2
2020-12-31 23:16:18,0,2,0,3
2020-12-31 23:17:45,0,2,0,4
2020-12-31 23:18:55,0,2,0,4
2020-12-31 23:20:06,0,2,2,2
2020-12-31 23:21:50,0,2,0,3
2020-12-31 23:23:04,0,2,0,3
2020-12-31 23:27:07,0,2,0,2
2020-12-31 23:28:21,0,2,0,2
2020-12-31 23:29:31,0,0,0,2
2020-12-31 23:30:40,0,2,2,2
2020-12-31 23:31:51,0,0,0,2
2020-12-31 23:33:01,0,0,0,2
2020-12-31 23:34:12,2,0,0,4
2020-12-31 23:36:39,0,0,0,4
2020-12-31 23:39:30,0,0,0,4
2020-12-31 23:42:54,0,0,0,4
2020-12-31 23:45:23,0,0,0,4
2020-12-31 23:47:07,0,0,0,4
2020-12-31 23:48:57,0,0,0,2
2020-12-31 23:51:00,0,0,0,4
2020-12-31 23:54:47,0,0,0,4
2020-12-31 23:57:05,0,0,0,4
2020-12-31 23:59:03,0,0,0,4
2021-01-01 02:07:43,2,0,0,0
2021-01-01 02:20:32,2,0,0,0
2021-01-01 02:25:30,2,0,0,0
2021-01-01 02:30:07,2,0,0,2
2021-01-01 02:32:26,2,0,0,2
2021-01-01 02:33:36,2,0,0,2
2021-01-01 02:38:19,2,0,0,2
2021-01-01 02:39:50,2,0,0,2
2021-01-01 02:40:59,2,0,0,2
2021-01-01 02:42:07,2,0,0,2
2021-01-01 02:43:47,2,0,0,2
2021-01-01 02:44:58,2,0,0,2
2021-01-01 02:48:20,2,0,0,2
2021-01-01 02:51:51,2,0,0,2
2021-01-01 02:53:22,2,0,0,2
2021-01-01 02:54:34,2,0,0,2
2021-01-01 02:58:00,2,0,0,0
2021-01-01 02:59:15,2,0,0,0
2021-01-01 03:04:12,2,0,0,0
2021-01-01 03:11:36,2,0,0,0
2021-01-01 03:15:00,2,0,0,2
2021-01-01 07:01:24,0,0,0,3
2021-01-01 07:02:59,0,0,0,4
2021-01-01 07:04:20,0,0,0,2
2021-01-01 07:05:34,0,0,0,2
2021-01-01 07:07:00,0,0,0,4
2021-01-01 07:08:17,0,0,0,2
2021-01-01 07:09:27,0,0,0,2
2021-01-01 07:10:35,0,0,0,3
2021-01-01 07:11:43,0,0,0,3
2021-01-01 07:12:52,0,0,0,3
2021-01-01 07:14:04,0,0,0,3
2021-01-01 07:15:48,0,0,0,3
2021-01-01 07:16:58,2,0,0,4
2021-01-01 07:18:07,2,0,0,3
2021-01-01 07:19:17,2,0,0,3
2021-01-01 07:20:34,0,0,0,3
2021-01-01 07:21:59,0,0,0,3
2021-01-01 07:23:20,2,0,0,2
2021-01-01 07:27:04,0,0,0,2
2021-01-01 07:28:45,0,0,0,2
2021-01-01 07:33:28,0,0,0,2
2021-01-01 07:35:02,0,0,0,2
2021-01-01 07:38:38,2,0,0,2
2021-01-01 07:40:06,2,0,0,2
2021-01-01 07:41:19,0,0,0,4
2021-01-01 07:43:55,0,0,0,2
2021-01-01 07:45:07,2,0,0,2
2021-01-01 07:46:19,2,0,0,4
2021-01-01 07:47:32,2,0,0,2
2021-01-01 07:48:48,2,0,0,2
2021-01-01 07:52:39,2,0,0,2
2021-01-01 07:53:50,2,0,0,2
2021-01-01 07:57:35,2,0,0,2
2021-01-01 07:59:05,2,2,0,2
2021-01-01 08:00:16,2,0,0,2
2021-01-01 08:01:25,2,2,0,2
2021-01-01 08:02:54,2,2,0,2
2021-01-01 08:04:08,4,0,2,3
2021-01-01 08:05:20,2,0,0,2
2021-01-01 08:09:14,4,0,0,2
2021-01-01 08:10:26,3,0,0,2
2021-01-01 08:11:53,3,0,0,2
2021-01-01 08:13:03,2,0,0,2
2021-01-01 08:14:19,4,0,0,2
2021-01-01 08:15:37,3,0,2,2
2021-01-01 08:18:28,3,0,0,2
2021-01-01 08:19:44,5,0,0,2
2021-01-01 08:21:39,2,0,0,2
2021-01-01 08:22:53,2,0,0,2
2021-01-01 08:24:04,2,0,0,2
2021-01-01 08:25:44,5,0,0,2
2021-01-01 08:26:56,5,0,0,2
2021-01-01 08:28:12,5,0,0,2
2021-01-01 08:29:25,6,0,0,2
2021-01-01 08:30:39,7,0,0,0
2021-01-01 08:31:50,4,0,0,2
2021-01-01 08:33:00,4,0,0,0
2021-01-01 08:34:14,6,0,0,0
2021-01-01 08:38:05,6,0,0,2
2021-01-01 08:39:13,5,0,0,3
2021-01-01 08:42:42,5,0,0,2
2021-01-01 08:43:54,7,0,0,2
2021-01-01 08:45:05,5,0,0,0
2021-01-01 08:46:26,7,0,0,2
2021-01-01 08:47:39,7,0,0,2
2021-01-01 08:48:48,7,0,0,2
2021-01-01 08:49:58,10,0,0,2
2021-01-01 08:51:42,12,2,0,0
2021-01-01 08:52:53,10,0,0,2
2021-01-01 08:54:01,8,0,0,3
2021-01-01 08:55:11,11,2,0,2
2021-01-01 08:56:29,9,2,0,0
2021-01-01 08:57:42,14,0,2,2
2021-01-01 08:58:52,9,0,0,2
2021-01-01 09:00:00,12,0,0,2
2021-01-01 09:01:09,7,2,2,2
2021-01-01 09:02:23,13,0,0,2
2021-01-01 09:04:13,14,0,0,2
2021-01-01 09:05:32,10,2,0,2
2021-01-01 09:06:45,13,2,0,2
2021-01-01 09:07:56,10,2,0,2
2021-01-01 09:09:09,9,3,0,4
2021-01-01 09:10:26,14,2,0,2
2021-01-01 09:11:40,11,2,0,0
2021-01-01 09:12:50,10,2,0,2
2021-01-01 09:14:02,13,3,0,2
2021-01-01 09:15:13,12,2,0,2
2021-01-01 09:16:24,19,2,0,2
2021-01-01 09:17:33,16,2,3,0
2021-01-01 09:18:49,19,2,0,9
2021-01-01 09:20:04,17,0,0,2
2021-01-01 09:21:12,18,2,0,2
2021-01-01 09:22:26,18,2,0,4
2021-01-01 09:23:37,18,2,2,2
2021-01-01 09:24:47,17,0,0,2
2021-01-01 09:26:01,13,0,0,2
2021-01-01 09:27:12,16,0,0,2
2021-01-01 09:28:22,15,0,0,0
2021-01-01 09:29:36,12,0,0,4
2021-01-01 09:30:47,13,0,2,0
2021-01-01 09:31:59,13,2,0,2
2021-01-01 09:33:10,14,2,0,3
2021-01-01 09:34:20,13,3,0,4
2021-01-01 09:35:32,14,2,0,2
2021-01-01 09:36:41,12,2,0,2
2021-01-01 09:37:49,9,2,0,4
2021-01-01 09:39:00,11,0,0,2
2021-01-01 09:40:09,11,0,0,0
2021-01-01 09:41:17,9,0,0,2
2021-01-01 09:42:47,14,2,0,2
2021-01-01 09:43:57,15,2,0,4
2021-01-01 09:45:07,14,2,0,2
2021-01-01 09:46:17,12,2,0,2
2021-01-01 09:47:30,12,2,0,2
2021-01-01 09:48:38,8,2,0,4
2021-01-01 09:49:47,7,0,2,2
2021-01-01 09:50:55,11,2,0,6
2021-01-01 09:52:06,7,2,0,7
2021-01-01 09:53:15,11,2,0,8
2021-01-01 09:54:26,11,3,0,2
2021-01-01 09:55:56,8,2,0,4
2021-01-01 09:57:04,8,2,0,2
2021-01-01 09:58:13,8,4,0,3
2021-01-01 09:59:22,11,4,0,4
2021-01-01 10:00:31,14,4,2,3
2021-01-01 10:01:41,12,3,0,3
2021-01-01 10:02:52,10,4,0,3
2021-01-01 10:04:03,8,4,0,4
2021-01-01 10:05:11,8,4,0,5
2021-01-01 10:06:21,8,4,0,2
2021-01-01 10:07:29,8,4,0,2
2021-01-01 10:11:18,12,3,0,2
2021-01-01 10:12:35,12,2,0,5
2021-01-01 10:13:54,19,2,0,4
2021-01-01 10:15:06,16,2,0,4
2021-01-01 10:16:17,10,2,0,2
2021-01-01 10:17:28,12,2,3,4
2021-01-01 10:18:57,11,2,3,4
2021-01-01 10:20:19,8,0,2,2
2021-01-01 10:21:31,13,0,0,2
2021-01-01 10:22:42,7,0,0,2
2021-01-01 10:26:33,6,0,0,7
2021-01-01 10:27:51,8,2,0,4
2021-01-01 10:29:03,8,0,0,4
2021-01-01 10:30:14,8,0,0,3
2021-01-01 10:31:23,11,0,0,2
2021-01-01 10:32:36,11,2,2,2
2021-01-01 10:33:49,6,2,0,2
2021-01-01 10:35:00,10,0,0,2
2021-01-01 10:36:10,8,0,0,3
2021-01-01 10:37:21,6,2,0,5
2021-01-01 10:38:30,7,2,0,5
2021-01-01 10:39:58,3,2,0,8
2021-01-01 10:41:10,3,2,2,4
2021-01-01 10:42:20,5,2,0,5
2021-01-01 10:43:28,6,2,0,4
2021-01-01 10:45:05,6,2,0,6
2021-01-01 10:46:16,5,2,0,6
2021-01-01 10:47:27,6,2,0,2
2021-01-01 10:48:38,10,2,0,2
2021-01-01 10:49:51,7,2,0,5
2021-01-01 10:51:00,8,2,0,2
2021-01-01 10:52:32,7,3,0,2
2021-01-01 10:53:44,9,6,0,2
2021-01-01 10:55:00,7,2,2,4
2021-01-01 10:56:44,9,3,0,4
2021-01-01 10:57:59,8,2,0,7
2021-01-01 10:59:16,6,2,0,6
2021-01-01 11:00:32,5,2,0,0
2021-01-01 11:05:20,6,2,0,5
2021-01-01 11:06:36,6,0,0,2
2021-01-01 11:08:02,6,2,0,3
2021-01-01 11:09:40,4,2,0,2
2021-01-01 11:10:55,4,2,0,3
2021-01-01 11:12:13,6,0,0,5
2021-01-01 11:13:45,6,2,0,4
2021-01-01 11:15:45,6,3,0,4
2021-01-01 11:17:19,8,2,0,8
2021-01-01 11:19:20,7,0,0,3
2021-01-01 11:20:41,5,2,0,2
2021-01-01 11:22:08,3,2,0,2
2021-01-01 11:23:31,3,0,0,2
2021-01-01 11:24:47,3,2,0,5
2021-01-01 11:26:48,0,0,0,3
2021-01-01 11:28:27,2,0,0,3
2021-01-01 11:30:11,2,0,0,6
2021-01-01 11:32:04,2,0,0,2
2021-01-01 11:34:18,3,2,0,0
2021-01-01 11:36:03,3,2,0,2
2021-01-01 11:37:39,4,0,0,2
2021-01-01 11:39:17,3,0,2,2
2021-01-01 11:41:10,2,0,0,2
2021-01-01 11:42:46,2,0,2,2
2021-01-01 11:44:21,2,2,0,2
2021-01-01 11:46:08,2,0,0,2
2021-01-01 11:47:50,4,2,0,2
2021-01-01 11:50:58,2,0,0,4
2021-01-01 11:52:56,2,2,0,2
2021-01-01 11:54:46,2,0,0,2
2021-01-01 11:56:26,2,2,0,2
2021-01-01 11:58:31,2,0,0,0
2021-01-01 12:00:19,2,2,0,0
2021-01-01 12:05:11,2,0,0,2
2021-01-01 12:07:21,2,2,0,2
2021-01-01 12:09:35,2,0,0,2
2021-01-01 12:24:05,2,0,0,4
2021-01-01 12:26:07,3,0,0,5
2021-01-01 12:27:58,2,2,2,9
2021-01-01 12:29:36,3,4,0,7
2021-01-01 12:30:59,2,2,0,7
2021-01-01 12:32:15,3,2,0,2
2021-01-01 12:33:26,3,2,0,2
2021-01-01 12:34:37,2,2,0,3
2021-01-01 12:35:47,3,2,2,4
2021-01-01 12:37:00,2,2,0,4
2021-01-01 12:38:11,2,2,0,4
2021-01-01 12:39:21,2,3,2,2
2021-01-01 12:40:34,2,3,0,2
2021-01-01 12:42:15,2,4,0,4
2021-01-01 12:43:32,2,6,0,6
2021-01-01 12:45:14,2,7,0,2
2021-01-01 12:46:28,2,5,0,3
2021-01-01 12:47:38,2,5,0,5
2021-01-01 12:48:48,2,5,0,12
2021-01-01 12:50:02,2,10,2,4
2021-01-01 12:51:12,2,0,0,14
2021-01-01 12:52:26,2,2,0,4
2021-01-01 12:53:37,2,3,0,5
2021-01-01 12:54:46,2,2,0,6
2021-01-01 12:55:58,2,2,0,2
2021-01-01 12:57:08,2,3,0,2
2021-01-01 12:58:39,2,2,0,2
2021-01-01 13:01:01,3,3,0,2
2021-01-01 13:02:39,2,3,0,6
2021-01-01 13:04:15,2,4,0,2
2021-01-01 13:05:30,2,2,0,2
2021-01-01 13:06:51,2,2,0,2
2021-01-01 13:08:50,2,2,0,2
2021-01-01 13:10:09,2,2,0,2
2021-01-01 13:11:23,2,2,0,2
2021-01-01 13:12:40,2,3,0,2
2021-01-01 13:13:51,2,2,0,2
2021-01-01 13:15:03,2,2,0,3
2021-01-01 13:16:53,3,0,0,3
2021-01-01 13:18:08,2,0,0,3
2021-01-01 13:19:20,2,2,2,3
2021-01-01 13:20:34,2,0,0,3
2021-01-01 13:21:45,0,0,0,3
2021-01-01 13:22:59,2,0,0,3
2021-01-01 13:24:44,2,0,0,3
2021-01-01 13:25:56,2,0,0,3
2021-01-01 13:27:14,2,0,0,3
2021-01-01 13:28:30,2,2,0,3
2021-01-01 13:30:06,2,0,0,4
2021-01-01 13:31:20,2,0,0,3
2021-01-01 13:34:10,2,2,0,3
2021-01-01 13:35:58,2,2,0,2
2021-01-01 13:37:15,0,0,0,4
2021-01-01 13:39:03,2,2,0,2
2021-01-01 13:40:17,2,0,0,2
2021-01-01 13:45:06,2,0,0,2
2021-01-01 13:46:17,2,0,0,2
2021-01-01 13:47:30,2,0,0,5
2021-01-01 13:48:41,2,0,0,2
2021-01-01 13:49:54,2,0,0,2
2021-01-01 13:51:42,3,2,0,2
2021-01-01 13:52:56,2,2,0,2
2021-01-01 13:54:59,2,0,0,2
2021-01-01 13:58:48,2,0,0,3
2021-01-01 14:01:10,0,0,0,2
